bssid,obs,x,y,z,qx,qy,qz,qw,
30:87:d9:31:61:48,59,13.349929,2.599166,25.996227,0,0,0,1
30:87:d9:b1:61:48,59,13.363271,2.645628,26.288200,0,0,0,1
30:87:d9:f1:61:48,61,13.328481,2.596928,25.950418,0,0,0,1
30:87:d9:31:97:a8,0,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:b1:61:4c,38,13.799249,2.925406,28.662867,0,0,0,1
30:87:d9:31:61:4c,37,13.802392,2.931381,28.709688,0,0,0,1
30:87:d9:71:61:4c,37,13.798261,2.925737,28.665972,0,0,0,1
50:c7:bf:af:dd:61,13,9.847771,3.196105,31.810175,0,0,0,1
90:72:40:24:75:31,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:76:0c,4,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:76:0c,4,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:b1:76:0c,4,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:5c:08,11,12.351681,3.166114,31.205957,0,0,0,1
30:87:d9:b1:5c:08,14,12.503261,3.153515,31.014101,0,0,0,1
30:87:d9:71:5c:08,10,12.352884,3.167653,31.269978,0,0,0,1
30:87:d9:f1:5c:08,12,12.290933,3.168243,31.216356,0,0,0,1
16:11:32:84:57:6b,70,13.985246,2.513793,25.131800,0,0,0,1
00:11:32:84:57:6c,36,13.523454,2.871923,28.207876,0,0,0,1
16:11:32:84:57:6c,44,13.508578,2.786022,27.582239,0,0,0,1
30:87:d9:b1:7d:08,4,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:f1:7d:08,5,12.714297,1.704454,30.700329,0,0,0,1
30:87:d9:71:7d:08,5,12.597209,1.475789,30.830418,0,0,0,1
30:87:d9:31:7d:08,3,0.000000,0.000000,0.000000,0,0,0,1
e4:f0:42:e0:fb:df,2,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:99:2c,93,14.592995,2.238900,21.309675,0,0,0,1
30:87:d9:71:99:2c,93,14.641479,2.224321,21.336582,0,0,0,1
30:87:d9:b1:99:2c,93,14.635303,2.242217,21.354954,0,0,0,1
30:87:d9:31:7d:0c,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:7d:0c,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:b1:7d:0c,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:55:cc,61,16.648623,-1.103584,10.994111,0,0,0,1
30:87:d9:b1:55:cc,61,16.306183,-1.182210,11.005746,0,0,0,1
30:87:d9:31:77:6c,83,13.896053,2.711112,20.821724,0,0,0,1
30:87:d9:71:77:6c,84,13.910822,2.748464,20.818459,0,0,0,1
30:87:d9:b1:77:6c,82,13.929895,2.825842,20.782518,0,0,0,1
30:87:d9:71:77:68,83,13.576216,2.333657,21.143873,0,0,0,1
30:87:d9:b1:77:68,82,13.519139,2.363724,20.807634,0,0,0,1
30:87:d9:31:55:c8,84,13.309412,2.032194,17.377193,0,0,0,1
30:87:d9:71:55:c8,81,13.370204,1.980046,17.162357,0,0,0,1
30:87:d9:f1:55:c8,83,13.174484,2.784875,20.789444,0,0,0,1
30:87:d9:31:55:cc,61,16.655167,-1.101525,10.993920,0,0,0,1
30:87:d9:b1:55:c8,82,13.331179,1.964007,17.345900,0,0,0,1
00:24:6c:26:87:6a,67,14.637990,1.311217,10.706029,0,0,0,1
00:24:6c:26:87:68,67,14.839867,1.947288,10.681355,0,0,0,1
00:24:6c:26:87:69,68,14.775161,1.823193,10.760193,0,0,0,1
30:87:d9:31:7e:68,20,13.907089,0.774953,14.118579,0,0,0,1
30:87:d9:71:7e:68,21,13.709129,0.918195,13.997350,0,0,0,1
30:87:d9:b1:55:88,24,14.447575,-0.679929,10.063827,0,0,0,1
30:87:d9:31:55:88,24,15.688668,-1.264778,9.926779,0,0,0,1
ec:58:ea:18:fe:f8,11,0.000000,0.000000,0.000000,0,0,0,1
ec:58:ea:d8:fe:f8,12,2.954406,0.985970,9.760190,0,0,0,1
ec:58:ea:58:fe:f8,6,14.736817,-1.156299,18.802670,0,0,0,1
30:87:d9:b1:7e:68,23,13.581620,0.460868,15.325744,0,0,0,1
08:36:c9:8e:f4:88,60,15.279412,0.436048,5.755541,0,0,0,1
30:87:d9:f1:7e:68,20,13.804511,0.722381,14.097293,0,0,0,1
00:24:6c:26:87:60,54,14.826488,0.467977,5.722568,0,0,0,1
30:87:d9:71:55:88,26,14.415970,-0.566845,10.160359,0,0,0,1
00:24:6c:26:87:61,54,14.879981,0.488622,5.888138,0,0,0,1
30:87:d9:f1:55:88,26,16.608339,-1.167739,10.234318,0,0,0,1
00:24:6c:26:87:62,54,14.935507,0.543305,6.241786,0,0,0,1
40:ee:15:48:d7:00,2,0.000000,0.000000,0.000000,0,0,0,1
08:36:c9:8e:f4:87,27,15.513328,-0.981422,5.668920,0,0,0,1
08:36:c9:8e:f4:86,24,13.927317,0.706852,2.359202,0,0,0,1
86:2a:fd:f0:89:7e,16,14.367011,1.768666,4.070430,0,0,0,1
ec:58:ea:59:10:c8,8,0.000000,0.000000,0.000000,0,0,0,1
00:24:6c:26:89:51,13,0.000000,0.000000,0.000000,0,0,0,1
00:24:6c:26:89:52,9,0.000000,0.000000,0.000000,0,0,0,1
00:24:6c:26:89:50,11,0.000000,0.000000,0.000000,0,0,0,1
b2:68:e6:92:06:ac,7,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:6b:e8,13,14.581922,1.078922,0.140787,0,0,0,1
30:87:d9:f1:6b:e8,13,14.374541,1.208180,0.249526,0,0,0,1
30:87:d9:b1:6b:e8,15,14.325024,1.192504,-0.047432,0,0,0,1
30:87:d9:71:6b:e8,12,14.779142,1.748893,-0.856859,0,0,0,1
30:87:d9:f1:95:e8,60,6.782596,-0.879577,-7.529254,0,0,0,1
30:87:d9:71:95:e8,62,8.931785,-0.922604,-7.767778,0,0,0,1
30:87:d9:b1:95:e8,60,6.684922,-0.882835,-7.561727,0,0,0,1
ec:ad:e0:ae:d5:af,0,0.000000,0.000000,0.000000,0,0,0,1
4a:9e:bd:05:4f:a4,21,13.493652,-0.890092,-6.306438,0,0,0,1
30:87:d9:31:7c:e8,45,12.107239,-0.968133,-7.764973,0,0,0,1
30:87:d9:b1:7c:e8,46,11.876680,-0.969219,-7.798140,0,0,0,1
30:87:d9:31:95:ec,56,2.342105,-0.797061,-7.397235,0,0,0,1
30:87:d9:71:95:ec,56,2.342094,-0.797062,-7.397241,0,0,0,1
30:87:d9:b1:95:ec,56,2.365013,-0.798182,-7.395339,0,0,0,1
30:87:d9:71:7c:e8,45,12.072382,-0.976946,-7.827318,0,0,0,1
30:87:d9:f1:7c:e8,44,11.939835,-0.965520,-7.770915,0,0,0,1
30:87:d9:31:7c:ec,47,12.241172,-1.027985,-8.170814,0,0,0,1
30:87:d9:71:7c:ec,47,12.308471,-1.033277,-8.203102,0,0,0,1
30:87:d9:b1:7c:ec,47,12.241204,-1.027983,-8.170794,0,0,0,1
1c:3b:f3:ab:99:b0,43,11.935515,-0.972726,-7.581595,0,0,0,1
30:87:d9:b1:55:08,17,12.611679,-0.959188,-7.150996,0,0,0,1
30:87:d9:f1:55:08,20,12.636897,-0.961950,-7.222005,0,0,0,1
30:87:d9:31:55:08,16,12.905505,-2.089009,-7.174328,0,0,0,1
30:87:d9:71:55:08,19,12.549807,-0.929338,-7.166228,0,0,0,1
e8:48:b8:ed:47:12,30,7.972101,-0.964299,-7.425734,0,0,0,1
a8:5e:45:d9:1c:c8,19,7.446617,-1.320251,-6.879484,0,0,0,1
30:87:d9:f1:7c:ec,43,12.128577,-1.063589,-8.289157,0,0,0,1
1c:3a:60:02:b2:f8,14,12.310484,-1.214144,-6.558149,0,0,0,1
30:87:d9:71:97:28,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:f1:97:28,3,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:97:28,3,0.000000,0.000000,0.000000,0,0,0,1
3c:7c:3f:0a:cf:08,8,13.324352,0.548847,-6.789403,0,0,0,1
30:87:d9:b1:97:28,3,0.000000,0.000000,0.000000,0,0,0,1
ec:58:ea:59:10:b8,8,12.267274,0.204933,-7.009554,0,0,0,1
ec:58:ea:19:10:b8,7,12.306126,-0.070164,-6.936629,0,0,0,1
ec:58:ea:99:10:b8,7,12.335857,-0.068920,-6.740558,0,0,0,1
ec:58:ea:d9:10:b8,10,12.553999,0.087428,-6.830979,0,0,0,1
30:87:d9:31:52:cc,32,2.575333,-0.750711,-6.781106,0,0,0,1
30:87:d9:71:52:cc,33,2.293330,-0.631571,-6.680047,0,0,0,1
30:87:d9:b1:52:cc,32,2.601570,-0.749248,-6.764875,0,0,0,1
30:87:d9:b1:53:c8,24,5.543897,-1.008745,-7.268909,0,0,0,1
0c:51:01:e3:94:50,33,2.775270,-0.705013,-7.223017,0,0,0,1
30:87:d9:31:53:c8,27,5.625227,-0.900357,-7.292502,0,0,0,1
30:87:d9:f1:53:c8,25,5.407541,-0.876750,-6.938536,0,0,0,1
30:87:d9:71:53:c8,26,6.163486,-0.897885,-7.160179,0,0,0,1
00:24:6c:26:8b:11,33,2.448555,-0.374763,-7.175100,0,0,0,1
30:87:d9:32:06:88,3,0.000000,0.000000,0.000000,0,0,0,1
a8:5e:45:d9:1c:cc,8,6.458093,-0.818346,-6.440732,0,0,0,1
ec:58:ea:19:00:78,14,2.799016,-0.065006,-6.048965,0,0,0,1
30:87:d9:b1:6b:48,28,1.259962,-2.567175,-6.766747,0,0,0,1
30:87:d9:f1:6b:48,28,1.856740,-1.687993,-6.156082,0,0,0,1
30:87:d9:31:6b:48,34,1.544077,-1.635229,-6.152503,0,0,0,1
ec:58:ea:99:00:78,17,2.877045,-1.751126,-6.102640,0,0,0,1
78:32:1b:cc:37:44,3,0.000000,0.000000,0.000000,0,0,0,1
ec:58:ea:59:00:78,9,2.480225,-0.869084,-5.992109,0,0,0,1
ec:58:ea:d9:00:78,13,2.629135,-0.798212,-6.251983,0,0,0,1
4e:eb:bd:e6:84:4f,35,2.535968,-0.850151,-6.428850,0,0,0,1
00:24:6c:26:8b:18,16,1.468597,-1.566769,-5.707899,0,0,0,1
00:24:6c:26:8b:19,18,2.391325,-2.562143,-6.881289,0,0,0,1
00:24:6c:26:8b:1a,16,1.462643,-1.435555,-5.704027,0,0,0,1
30:87:d9:71:6b:48,35,0.818941,-3.006335,-7.249944,0,0,0,1
70:4d:7b:0c:3a:60,2,0.000000,0.000000,0.000000,0,0,0,1
0c:51:01:e3:94:51,7,4.949627,-0.696552,-6.717272,0,0,0,1
30:87:d9:f1:5b:68,1,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:d7:28,8,1.648449,2.199106,-7.233546,0,0,0,1
30:87:d9:b1:d7:28,13,1.711205,1.806381,-5.869180,0,0,0,1
56:13:79:27:1e:35,13,2.191953,0.791714,-5.828533,0,0,0,1
30:87:d9:f1:d7:28,12,1.949950,1.770154,-5.915375,0,0,0,1
30:87:d9:31:d7:28,5,0.000000,0.000000,0.000000,0,0,0,1
90:8d:78:65:c0:92,9,1.323594,1.864130,-5.424762,0,0,0,1
fa:da:0c:48:fb:98,3,0.000000,0.000000,0.000000,0,0,0,1
e4:f0:42:e0:fb:db,0,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:97:a8,0,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:f1:6b:28,2,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:31:5c:0c,0,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:71:5c:0c,0,0.000000,0.000000,0.000000,0,0,0,1
30:87:d9:b1:5c:0c,0,0.000000,0.000000,0.000000,0,0,0,1
